a1,a2,a3,a4,load,failure
2.71532,3.52853,-0.651507,2.55309,0.0,1.0
-3.53299,3.89133,-1.71363,3.27273,0.0,0.0
-0.723844,-2.03115,0.304159,2.17134,0.0,1.0
0.44342,2.54834,1.60316,6.91678,0.0,0.0
1.95556,1.25321,-0.773221,0.789044,0.0,1.0
-7.48995,1.34306,2.14244,-9.70319,0.0,0.0
-3.40609,-4.57075,2.1155,1.59164,0.0,0.0
-1.53805,0.641609,0.583868,-0.189299,0.0,1.0
-3.14152,-1.0716,-1.57093,-2.29741,0.0,1.0
-2.99353,4.75702,-2.77562,-0.805783,0.0,1.0
-3.96141,-7.50879,-4.0328,-5.4636,0.0,0.0
-1.45924,-2.62325,-0.9548,-2.05359,0.0,1.0
1.73097,0.626131,-2.17583,-0.1755,0.0,0.0
-9.7283,7.12129,-4.30697,-2.41018,0.0,0.0
-4.15746,-2.65264,0.407914,1.0042,0.0,1.0
1.7269,4.65617,-0.306934,-5.45822,0.0,1.0
1.62673,-6.00863,2.57414,-1.3285,0.0,1.0
2.28758,-2.43113,-0.423095,2.85063,0.0,1.0
1.82645,0.0251639,1.55365,-0.590651,0.0,1.0
0.561468,-6.22975,4.72177,-1.32983,0.0,1.0
-5.23448,-22.5426,0.442337,-2.05172,0.0,0.0
14.2473,-3.96923,-11.4874,-2.28715,0.0,0.0
-1.77128,-3.12328,1.68852,-1.36784,0.0,1.0
3.40978,-5.08386,1.54493,-4.34921,0.0,1.0
7.38633,-3.78755,3.64636,4.51224,0.0,0.0
-1.86649,2.66648,1.4247,-2.02981,0.0,0.0
-1.44807,0.647507,-0.788106,1.10897,0.0,1.0
-1.6724,0.682004,1.24274,0.72678,0.0,1.0
-3.27368,-2.13164,2.65813,0.877018,0.0,0.0
2.1153,0.0582906,-1.29108,1.87184,0.0,1.0
2.56107,-0.0405234,-0.145206,2.11945,0.0,0.0
1.92789,3.37712,1.06949,5.097,0.0,1.0
0.837729,-5.2787,-6.76889,0.393103,0.0,1.0
3.6838,-2.91807,3.83641,-3.18889,0.0,0.0
-1.9136,-0.101481,2.79179,1.24536,0.0,1.0
2.20068,0.802047,6.56622,4.73063,0.0,1.0
-6.4474,0.151127,-6.81659,0.639715,0.0,0.0
-2.97043,-2.89865,0.672715,-3.1882,0.0,0.0
4.75518,-5.08371,-2.06927,-1.10988,0.0,1.0
18.7881,-0.780895,-3.58634,2.19501,0.0,0.0
3.0745,0.198607,0.642451,1.02593,0.0,0.0
-1.45788,-2.76995,7.12099,3.61598,0.0,1.0
-4.21052,1.32245,-2.9281,-4.57603,0.0,0.0
-7.97766,13.0345,-2.8993,2.51525,0.0,0.0
-4.14384,-0.504909,1.03016,0.765115,0.0,1.0
2.39029,0.329601,-0.0353113,1.10326,0.0,0.0
0.120709,-3.07045,4.38981,-1.30033,0.0,1.0
1.52609,0.514189,3.23942,-1.0018,0.0,1.0
1.33944,-3.19016,-0.589821,0.00983762,0.0,1.0
0.404721,1.96735,1.70626,0.143862,0.0,1.0
-3.06783,1.9257,-3.01451,5.0437,0.0,1.0
3.11689,1.63397,-4.36829,-1.56567,0.0,0.0
-1.06999,-0.0997087,0.701472,4.31518,0.0,1.0
-0.0677633,2.60904,-2.95563,6.01217,0.0,1.0
-0.498784,-2.16532,2.97485,0.194156,0.0,0.0
-0.8468,-1.95952,1.00097,0.146029,0.0,1.0
-5.29497,-2.29283,0.782284,-2.58344,0.0,0.0
-3.5404,-1.83539,3.49963,6.0273,0.0,1.0
-6.12746,-2.81151,-2.00636,2.16297,0.0,0.0
-4.37147,3.3018,-2.31954,-1.04838,0.0,1.0
-0.473114,-2.55711,-0.903904,0.808231,0.0,0.0
0.685042,4.13978,0.668751,-3.76158,0.0,0.0
2.07953,-2.52709,0.232442,0.861525,0.0,1.0
-9.36835,-4.83553,11.173,4.15818,0.0,0.0
-3.28304,-0.290576,-0.279621,1.33706,0.0,0.0
-2.32387,-5.50372,-1.55161,3.09746,0.0,0.0
4.07867,1.97157,1.3934,-0.373662,0.0,1.0
1.86649,-0.440788,0.0600124,-1.47443,0.0,0.0
9.27638,-1.42715,1.79482,-0.212716,0.0,1.0
-1.99103,-5.97509,-0.120092,1.39259,0.0,0.0
-10.5437,-2.57654,3.4418,-3.22208,0.0,0.0
2.62454,-10.2888,0.990891,-0.108961,0.0,0.0
2.73527,-0.16513,-1.44356,3.20112,0.0,0.0
-1.1017,0.424783,-0.746139,-1.29154,0.0,0.0
1.55268,6.17071,-4.89735,-0.131117,0.0,1.0
-1.11427,1.13071,-0.878599,1.04584,0.0,1.0
5.37783,-1.04395,-2.77508,6.41759,0.0,0.0
2.36364,-3.02137,5.33632,-1.79251,0.0,1.0
0.53855,1.3365,-2.25586,-3.42654,0.0,0.0
3.24782,-4.65792,8.1024,-2.44074,0.0,1.0
-0.306118,1.12257,1.42859,-0.752015,0.0,1.0
-2.11363,-0.980899,-2.44607,-4.39792,0.0,0.0
6.8123,-0.367751,-1.65325,-1.42915,0.0,1.0
-2.08429,1.67774,0.412022,-5.41604,0.0,1.0
2.45364,-2.49002,-0.262909,0.0561204,0.0,0.0
-8.04546,-3.01132,5.34769,-1.42485,0.0,1.0
1.86531,1.18733,1.88516,2.16912,0.0,0.0
0.428136,1.46426,0.152658,-0.899915,0.0,1.0
-7.99289,0.331766,-1.2373,-0.0459576,0.0,0.0
-2.69757,2.52395,-1.09209,2.09937,0.0,1.0
-0.509451,-1.28412,-0.0505606,0.956622,0.0,0.0
-0.692002,2.08594,0.351778,-0.461095,0.0,0.0
7.39807,-0.498967,5.68266,2.90242,0.0,0.0
-0.968404,-1.20393,-5.65508,0.708607,0.0,0.0
2.68883,4.08459,1.08564,6.40777,0.0,1.0
1.56531,-0.161536,2.87604,4.05335,0.0,1.0
8.13509,-2.16236,2.17268,-1.6388,0.0,0.0
2.20466,0.664408,2.45208,0.317157,0.0,1.0
-1.05296,-0.91804,0.498469,0.899907,0.0,0.0
2.67751,1.19826,-0.550335,4.05102,0.0,1.0
-0.932735,-1.50238,0.460262,0.69633,0.0,1.0
-0.643367,-3.54721,1.09546,-5.13223,0.0,0.0
-2.60135,-1.34171,-3.37858,-3.98631,0.0,0.0
-3.67983,-4.52953,0.454415,4.21352,0.0,1.0
2.06729,-2.29412,-1.71545,-2.63937,0.0,0.0
2.28034,-0.0284334,0.213442,0.145646,0.0,0.0
5.23416,0.216263,0.852506,-0.0875823,0.0,0.0
-1.90721,-2.70543,-0.923624,1.31224,0.0,0.0
-6.22563,-5.49669,3.91662,2.42483,0.0,1.0
3.58871,-3.28318,0.346634,0.182823,0.0,0.0
-0.112945,3.92993,-1.90876,-1.61013,0.0,0.0
2.56439,2.51357,1.38016,1.67351,0.0,1.0
-0.543278,-8.35628,2.08599,-4.32702,0.0,1.0
5.04478,-1.57997,-0.382734,1.98147,0.0,0.0
-13.6001,4.92523,5.522,0.521037,0.0,1.0
-15.1133,5.78316,7.47542,0.838899,0.0,0.0
6.99567,5.61704,0.375198,5.68512,0.0,0.0
2.61559,-3.40923,1.20321,0.924744,0.0,1.0
0.964006,-1.84281,-0.544665,-1.45842,0.0,0.0
2.04801,-0.732936,0.412861,-1.91707,0.0,0.0
1.86252,0.297199,-1.43082,1.80826,0.0,1.0
4.96761,-5.76625,-1.61716,-0.202239,0.0,0.0
-7.12233,4.19257,-0.790647,4.01653,0.0,0.0
4.77826,-2.34226,0.571346,-0.7505,0.0,0.0
-0.272068,5.00235,-1.05864,0.0258339,0.0,0.0
-5.14005,-3.52938,1.26514,-2.66564,0.0,0.0
-2.93567,-0.09788,-1.0253,0.789493,0.0,0.0
9.54375,0.678086,-2.96164,-4.23095,0.0,1.0
-0.282047,-0.899745,3.91506,-2.56617,0.0,1.0
1.75094,-2.52923,5.97395,-0.0479454,0.0,0.0
-6.5281,1.2757,1.60351,0.349445,0.0,0.0
-7.58749,-1.78566,2.38989,-0.283705,0.0,1.0
-1.11972,0.620376,0.608146,1.84842,0.0,0.0
-2.60289,2.43654,2.17256,-2.25479,0.0,0.0
-5.51776,3.62018,0.779835,1.6478,0.0,1.0
0.932504,-1.21416,4.53088,7.687,0.0,0.0
5.78641,1.49354,-3.85087,3.23657,0.0,1.0
-1.56714,-5.24961,0.692387,-3.52537,0.0,1.0
-4.31955,0.462794,-1.48321,-0.162451,0.0,0.0
-4.2533,-0.206283,-1.29094,1.95289,0.0,1.0
-0.892876,0.50491,-1.60327,3.02165,0.0,0.0
3.82527,0.607871,2.88492,-8.94782,0.0,1.0
3.36151,4.84052,-0.570244,-0.142797,0.0,0.0
-7.41605,-2.55297,3.22118,-2.94871,0.0,0.0
0.0599121,-1.11725,-0.391687,2.00035,0.0,1.0
4.36553,0.297079,4.87686,1.43383,0.0,0.0
1.03649,-0.0625259,2.32736,-0.900663,0.0,0.0
5.72413,0.150101,1.58865,-4.81311,0.0,0.0
-3.98999,3.29237,-0.112707,1.9374,0.0,1.0
5.63072,-6.10548,-2.25751,0.702278,0.0,1.0
-0.274755,-0.234156,0.42115,-2.52019,0.0,0.0
-1.77701,-3.29292,-0.987592,0.542682,0.0,0.0
4.29652,-4.26424,7.72656,1.20898,0.0,1.0
-0.880978,2.32527,-0.530353,3.95996,0.0,1.0
-4.24374,3.83713,1.39049,4.70794,0.0,0.0
2.44677,-2.66645,-0.0565126,0.267262,0.0,1.0
2.48216,2.05211,-3.11699,-0.800842,0.0,1.0
-2.46709,4.60747,1.71157,-6.82866,0.0,1.0
1.49735,-0.337611,-2.1183,0.143311,0.0,1.0
-1.06681,0.223703,-2.09826,-2.67308,0.0,0.0
-10.8131,-8.52602,3.29763,-4.97265,0.0,0.0
-0.481129,0.955739,5.88563,-1.98809,0.0,1.0
3.00555,2.91499,-0.132241,-2.22258,0.0,1.0
6.31889,-2.25312,2.94885,-5.06269,0.0,1.0
3.47652,7.64586,-4.45708,-0.645253,0.0,0.0
0.456424,2.63186,-0.389522,3.18908,0.0,0.0
-6.41149,1.45915,5.34328,1.58521,0.0,1.0
-3.4017,5.17017,-1.48021,3.4055,0.0,1.0
2.63739,2.51615,0.145707,-0.204463,0.0,1.0
2.07789,-7.44857,3.89591,-7.3305,0.0,1.0
1.85032,2.9092,-0.729294,-1.9351,0.0,1.0
-5.12468,-1.1371,1.08412,-0.574768,0.0,0.0
-2.13871,8.94089,-3.86206,-9.39972,0.0,1.0
-0.246904,0.940062,-1.02563,0.460375,0.0,1.0
-3.5813,-2.19404,3.58374,1.16291,0.0,1.0
-1.12982,0.78718,-1.74271,1.93781,0.0,1.0
3.5745,-0.189392,-0.253601,0.094597,0.0,0.0
2.25407,0.320978,-0.610492,0.887235,0.0,0.0
4.18204,-6.11892,5.40284,6.84963,0.0,1.0
-0.424186,0.617859,-0.485731,4.39476,0.0,1.0
1.15389,0.443236,-0.10855,1.09509,0.0,1.0
-5.93903,6.70738,2.48512,6.37147,0.0,0.0
2.18031,9.38965,0.0183322,9.39157,0.0,0.0
-5.63609,5.17724,1.42406,-5.32592,0.0,0.0
0.664916,-2.77516,0.618819,1.1284,0.0,1.0
2.33157,1.54306,0.130284,-1.91862,0.0,1.0
-0.770617,0.0909059,-0.885135,1.94972,0.0,1.0
1.45278,-3.07552,2.19324,5.41982,0.0,1.0
-1.82631,1.06621,-1.33641,0.39203,0.0,0.0
-3.2792,-1.47143,-0.864695,-4.31139,0.0,0.0
-4.50984,3.24599,-0.382437,5.30898,0.0,1.0
2.56779,0.37701,-0.166762,-3.20559,0.0,0.0
3.09379,0.851033,-0.308377,-0.658499,0.0,1.0
-4.1029,-1.08252,-0.399584,2.37944,0.0,0.0
-8.435,9.67651,1.55607,10.9165,0.0,0.0
-9.63063,5.02655,4.05498,5.75419,0.0,1.0
1.81352,1.06042,-2.6437,0.479913,0.0,0.0
5.07232,-1.89381,-8.43227,0.362941,0.0,1.0
-1.44462,0.528706,-0.734003,1.14413,0.0,0.0
-0.266634,-0.561961,-1.20925,-2.61338,0.0,0.0
1.0274,1.06812,-0.304301,-0.0673917,0.0,0.0
-10.5464,1.68637,-3.91622,-3.37886,0.0,1.0
3.37765,4.2092,2.51173,-2.61041,0.0,0.0
-12.2355,1.78173,-7.86946,0.59096,0.0,0.0
21.6894,-12.4105,-1.13614,-0.574707,0.0,0.0
-6.82602,-0.389589,0.702311,-0.987724,0.0,0.0
-6.92961,1.65817,5.03479,-7.20864,0.0,0.0
-16.189,-4.0511,-0.911404,-5.30754,0.0,0.0
-0.589926,1.5088,-1.06246,-0.494533,0.0,1.0
3.16179,6.82573,0.974872,-1.90915,0.0,0.0
-0.685806,-7.57808,5.1653,-3.66174,0.0,0.0
1.10224,0.212903,-1.39593,1.57563,0.0,1.0
-1.53611,0.645227,-9.43363,-6.12846,0.0,1.0
4.14252,-0.100316,0.913809,0.891165,0.0,0.0
0.0567621,-0.070589,-1.11338,2.4992,0.0,1.0
2.13466,-0.429859,-1.32373,-0.229327,0.0,0.0
0.472132,1.36949,2.51061,3.2939,0.0,0.0
7.00295,-0.0239224,-6.86158,-1.38447,0.0,1.0
0.667692,3.89251,3.07233,0.580776,0.0,1.0
-1.02684,1.68593,0.680596,0.69701,0.0,0.0
-0.288593,-1.22126,2.50786,2.52904,0.0,1.0
-0.81783,3.02009,-6.25478,1.24959,0.0,0.0
-1.12926,0.755054,-1.39863,-0.458765,0.0,1.0
-2.67342,1.4658,-0.538061,2.72431,0.0,1.0
-25.7961,-3.6101,2.05161,-7.0913,0.0,0.0
2.45001,5.78721,2.30837,-2.87043,0.0,0.0
1.76173,-1.29429,1.06363,-3.1923,0.0,1.0
2.03617,0.021653,1.87061,0.305214,0.0,0.0
4.49548,-2.89447,-1.95199,-0.638338,0.0,1.0
-2.76829,7.6304,-4.98295,-1.81799,0.0,1.0
-4.61789,1.02146,3.99024,-1.28963,0.0,1.0
-4.13496,-3.79918,-2.08967,-3.48039,0.0,0.0
-2.18061,-3.37646,-0.163523,0.585566,0.0,0.0
1.86015,2.83918,3.36674,-0.857132,0.0,1.0
-4.53562,0.489306,6.31095,-1.61656,0.0,0.0
-2.43191,0.282144,0.0212062,1.64726,0.0,1.0
1.63712,1.51876,2.24506,-0.0815678,0.0,1.0
-1.28515,-1.37372,-3.64456,1.2121,0.0,0.0
-0.301952,6.89372,-4.73003,0.708356,0.0,1.0
2.83718,0.632878,3.17449,-0.653439,0.0,1.0
2.58262,2.19704,-0.394994,6.78299,0.0,0.0
7.55369,1.0894,3.44776,1.65752,0.0,0.0
-16.8917,-10.6641,14.3434,-9.30422,0.0,0.0
-0.794042,-0.276486,0.427435,-0.261213,0.0,0.0
-3.66144,-0.00956763,-0.0554075,1.19246,0.0,1.0
-7.06515,7.69277,1.43268,-1.91878,0.0,1.0
-0.551119,1.38935,-2.37513,-4.41655,0.0,1.0
6.63338,0.470068,-4.00152,2.6386,0.0,1.0
-7.44721,-2.79982,3.85998,-0.143371,0.0,0.0
-0.253435,-0.852454,-0.880239,-1.14775,0.0,1.0
2.27675,4.3432,-1.72974,-2.65083,0.0,0.0
-6.39093,2.9747,-6.53015,0.325908,0.0,1.0
-0.697149,-2.25673,-1.92431,2.36087,0.0,1.0
1.16943,4.47606,-5.51877,5.2395,0.0,1.0
-0.919037,-2.43877,-4.52373,-3.91074,0.0,0.0
-1.18835,-2.08067,1.73101,-0.494134,0.0,1.0
-1.40872,-14.6314,-1.37156,4.47626,0.0,0.0
-0.505681,-0.0912395,0.227666,-2.89377,0.0,0.0
0.188605,-1.61555,0.700428,-1.36265,0.0,0.0
1.54752,-3.66144,1.97446,3.24025,0.0,0.0
1.27646,2.43865,-0.669399,-7.04813,0.0,0.0
0.691429,-1.4749,0.0224798,-0.0800192,0.0,1.0
1.07897,-0.247016,0.881961,-0.491067,0.0,0.0
1.49569,0.661697,2.84996,-2.20222,0.0,1.0
4.91109,0.0640502,-2.676,0.8407,0.0,1.0
4.50702,-0.291258,-0.0397502,-2.03762,0.0,1.0
2.6715,0.397337,0.23624,0.670984,0.0,0.0
1.04835,2.589,-2.20604,-0.391405,0.0,1.0
-0.689393,-0.931611,-2.19389,-2.35557,0.0,0.0
2.11027,-2.06987,1.62304,1.03014,0.0,0.0
-2.8928,3.26815,-1.63907,-3.63089,0.0,1.0
-1.83833,-4.01993,0.30658,-1.32444,0.0,1.0
4.77166,-1.7585,-1.05052,0.555145,0.0,0.0
-5.74862,10.4437,-1.36107,4.31829,0.0,0.0
-3.33672,6.08485,-2.3128,-1.65609,0.0,1.0
-2.23325,-1.30603,0.752335,-0.536011,0.0,0.0
-2.42429,2.16665,4.58308,-0.214404,0.0,1.0
-0.651129,0.458035,-0.642246,-7.43513,0.0,1.0
3.54064,7.65586,-1.98011,3.19461,0.0,0.0
-5.1992,-2.7978,5.50007,3.42066,0.0,0.0
-0.746626,3.22574,-0.887601,1.92895,0.0,0.0
0.795491,3.01237,0.423748,1.09598,0.0,0.0
2.64007,-1.98837,0.223206,-1.57813,0.0,1.0
-1.22191,0.1487,0.374162,2.68106,0.0,0.0
0.693998,10.9217,-4.53741,3.49403,0.0,0.0
1.33577,0.594797,0.4304,-1.74522,0.0,0.0
2.92161,4.42439,-3.00195,3.86546,0.0,0.0
1.45101,0.277067,1.78926,0.028422,0.0,0.0
-1.24156,-3.13756,0.615726,-1.22069,0.0,0.0
2.14148,-0.648876,1.17971,-0.0258975,0.0,0.0
2.59341,-7.86788,4.46295,-5.50792,0.0,1.0
-2.57433,-1.42141,-4.85742,0.18672,0.0,0.0
-5.38132,1.77969,-1.30049,-0.145413,0.0,1.0
0.503565,-5.29175,3.35672,-5.53509,0.0,1.0
1.29114,0.109565,1.20006,-1.15442,0.0,1.0
0.147315,3.35135,0.146639,0.975394,0.0,1.0
11.4592,1.03828,-3.33088,1.30033,0.0,0.0
2.39196,1.69418,-3.48389,5.503,0.0,0.0
0.932104,1.82327,-0.338598,0.911498,0.0,1.0
7.23748,-1.66274,3.46284,2.07225,0.0,0.0
3.09888,-2.77692,-2.33044,0.375117,0.0,0.0
7.36503,-5.32473,4.32531,5.19972,0.0,0.0
0.334516,-6.55773,5.64532,-3.24518,0.0,1.0
0.823878,-0.378257,0.208455,-0.23352,0.0,0.0
2.77305,-0.435335,-0.698351,1.12101,0.0,0.0
5.89804,8.07469,-1.34886,-0.0877006,0.0,0.0
2.1036,-2.00465,-0.866868,-0.662966,0.0,0.0
-3.17648,1.385,-1.73346,1.38692,0.0,0.0
3.96141,5.57998,-2.71393,4.76186,0.0,1.0
6.40511,-1.35741,-1.62622,2.41277,0.0,0.0
1.70854,-3.21986,1.98173,6.61911,0.0,1.0
0.67067,-0.953241,0.376343,-8.24587,0.0,1.0
1.98104,-1.07281,3.53425,2.58312,0.0,0.0
0.125096,-1.57302,-0.466961,1.6323,0.0,1.0
-0.417749,1.88874,1.91263,0.370583,0.0,0.0
2.21411,-1.29869,-0.275815,-0.412441,0.0,1.0
6.68036,8.70026,-1.80704,0.500006,0.0,0.0
-0.473468,0.865546,-2.06248,1.31415,0.0,0.0
0.427295,2.91139,-11.4267,8.36372,0.0,0.0
5.43115,2.72162,-2.75356,3.58072,0.0,0.0
-1.04744,-1.75432,-2.51351,-1.22406,0.0,0.0
0.0169502,2.68566,1.36967,-0.702583,0.0,1.0
-2.44814,0.384744,0.770652,-2.06783,0.0,0.0
3.30788,-8.07293,0.520214,14.058,0.0,0.0
-1.71231,0.610271,0.969744,0.636095,0.0,0.0
4.81389,-0.372152,2.0972,0.682497,0.0,0.0
1.18613,-0.439641,0.209986,0.875665,0.0,0.0
-2.36504,-2.33255,-0.758143,-2.27477,0.0,1.0
5.57469,-2.74325,4.37221,-1.37735,0.0,1.0
-1.39113,4.39576,2.59761,-3.66317,0.0,1.0
4.24365,-1.61088,4.97955,0.392904,0.0,0.0
-0.192333,2.83443,-5.04478,-0.424712,0.0,0.0
0.835267,-7.42397,-4.05105,-3.1799,0.0,0.0
0.923498,-0.259884,3.18854,0.460522,0.0,0.0
16.1357,2.12574,0.579101,6.51465,0.0,0.0
-4.74745,-1.99937,-4.50316,-0.441995,0.0,0.0
1.50365,3.78849,-3.51539,-0.637343,0.0,0.0
-0.594275,0.901825,5.42264,-0.603693,0.0,0.0
-3.36977,5.28163,-2.12779,3.02181,0.0,0.0
0.853789,-0.992211,-2.85182,-1.14171,0.0,0.0
-2.3025,-1.70446,-2.97956,2.57473,0.0,1.0
-4.24603,-5.53301,1.4585,-2.17625,0.0,1.0
2.86855,-11.6656,-2.42244,-8.61189,0.0,1.0
-1.07208,-0.0681187,-6.60649,6.71134,0.0,1.0
1.24939,-1.04989,-0.567283,3.02245,0.0,1.0
-4.17004,2.76985,4.72742,0.623101,0.0,1.0
-0.199662,0.239034,0.9305,0.251801,0.0,1.0
2.2549,6.89758,-2.73713,6.96014,0.0,0.0
-1.31966,-1.01568,-1.02563,-0.547282,0.0,1.0
-8.08864,6.95788,2.74991,-2.97594,0.0,1.0
1.73893,-3.14285,1.28354,-4.75911,0.0,0.0
0.500139,3.03582,0.964156,1.19005,0.0,0.0
3.86012,1.64241,3.14647,-1.08226,0.0,1.0
1.32263,1.35269,0.105324,-1.44584,0.0,0.0
-9.35781,2.7462,-3.26126,2.49027,0.0,1.0
-1.92712,1.62276,1.84379,1.65243,0.0,1.0
1.03312,-2.17005,-2.11692,-2.43039,0.0,0.0
-0.808836,3.54811,-6.20643,0.478862,0.0,0.0
-1.97334,-11.748,-1.35816,1.56958,0.0,1.0
-4.54117,9.62947,-2.71116,-1.1025,0.0,1.0
2.03174,-3.14896,6.88512,-6.41543,0.0,0.0
-4.88483,-1.77825,0.091897,2.43455,0.0,0.0
0.921783,-6.15975,-1.24678,-2.06115,0.0,1.0
-4.98567,0.077303,-1.94726,0.497242,0.0,1.0
6.13956,-5.33436,2.55977,-4.5877,0.0,0.0
1.67837,3.05523,0.212226,-1.93138,0.0,0.0
-0.761295,-2.94043,0.544362,-2.82476,0.0,0.0
1.32326,5.49711,1.78951,0.334604,0.0,1.0
-3.77033,0.247703,-1.06221,-0.833954,0.0,0.0
1.61619,-1.51183,3.16491,-0.214949,0.0,0.0
-0.34909,2.42523,1.15009,-1.8203,0.0,1.0
-6.34954,-3.15308,4.39293,-4.97296,0.0,0.0
4.11718,4.24459,1.15919,-1.41345,0.0,0.0
-0.929051,-0.241545,1.33294,1.32955,0.0,0.0
10.4474,4.34757,6.30928,-1.92575,0.0,0.0
6.67397,1.14008,-2.82086,5.6139,0.0,0.0
-1.92469,5.21974,-1.92868,-0.837537,0.0,1.0
-0.516049,2.49042,1.06698,-1.65066,0.0,1.0
0.324868,-1.86656,2.40824,-4.60223,0.0,0.0
0.486147,1.0377,-4.74105,2.79716,0.0,1.0
-8.14802,-0.739353,-0.349407,2.20136,0.0,0.0
3.75399,-7.18887,-6.17676,-0.710531,0.0,1.0
-1.63562,-0.471575,-1.84034,-0.0766981,0.0,0.0
-3.40579,-0.267998,-0.274472,3.34178,0.0,1.0
0.602089,-0.484779,-0.471407,3.04957,0.0,0.0
-1.60174,2.27738,2.10067,-4.58127,0.0,1.0
0.379403,0.533774,-7.87776,-1.74886,0.0,1.0
-20.4799,0.519009,-7.58578,-1.39039,0.0,0.0
1.98045,0.294357,1.03489,-0.350612,0.0,0.0
-3.05356,2.51017,0.0310195,0.918217,0.0,0.0
-0.463272,0.281054,-1.61431,2.26621,0.0,0.0
3.99718,-1.10577,-1.29697,1.79847,0.0,0.0
0.291827,7.83125,3.1298,-1.52948,0.0,0.0
-9.9132,-5.99413,-10.8348,2.93526,0.0,0.0
2.85272,-2.19289,-2.16965,1.48975,0.0,1.0
2.83844,-0.961029,2.31864,-0.275562,0.0,1.0
3.01632,-2.04684,3.16798,-3.09214,0.0,0.0
1.73218,1.87842,2.59016,-1.57091,0.0,1.0
0.334437,1.09821,4.24166,-3.24621,0.0,1.0
6.10936,-2.85318,1.81038,-2.31429,0.0,1.0
-4.36897,2.77948,-1.96106,0.278156,0.0,0.0
-0.395786,2.41115,1.59431,1.02577,0.0,0.0
-0.305835,-3.76187,-0.479632,0.58215,0.0,1.0
1.69705,3.88086,3.31887,0.461296,0.0,1.0
2.24954,-2.65266,-0.866987,-0.825253,0.0,0.0
0.749135,1.58082,2.86735,-0.745387,0.0,1.0
1.59338,-1.93486,2.57073,-0.864269,0.0,1.0
6.79333,-10.2577,-9.76792,-2.19946,0.0,1.0
-1.51316,2.37685,0.351216,-2.2073,0.0,0.0
-2.6088,-2.47734,-0.204861,1.85929,0.0,1.0
-3.76185,-1.32199,-2.64543,0.641244,0.0,1.0
4.71396,-7.41014,-1.29437,-6.52295,0.0,0.0
-5.93198,6.27891,-5.68897,1.01302,0.0,1.0
-4.68147,2.79415,-1.52092,2.21824,0.0,0.0
-3.19814,2.37752,-0.397265,-1.68616,0.0,0.0
-4.51933,3.52804,0.603218,10.0887,0.0,0.0
6.66724,1.22481,0.268503,-3.48233,0.0,1.0
-4.21665,4.10683,-4.21885,-3.47448,0.0,0.0
-0.84524,-0.199737,-1.67067,1.35331,0.0,1.0
2.00872,-3.05418,2.09627,-2.44532,0.0,0.0
4.59813,-2.13768,-4.47843,-3.03862,0.0,0.0
2.65646,-0.99999,0.529498,1.48504,0.0,0.0
-1.25254,-1.05441,-1.06976,10.2311,0.0,0.0
0.0503652,0.348501,2.57381,-1.00867,0.0,1.0
-2.75072,0.598763,-1.49296,3.39733,0.0,1.0
-1.70371,-0.0589219,6.12372,2.80511,0.0,1.0
-0.218678,-0.936774,-1.82565,-3.87549,0.0,1.0
1.45923,-0.712156,-4.71438,1.74916,0.0,1.0
4.06411,-5.37941,-1.84163,-4.20316,0.0,1.0
-3.26152,-4.90971,2.3265,-4.26892,0.0,0.0
-3.39926,-5.44777,8.1218,-6.55918,0.0,1.0
0.900409,-0.821859,-5.48258,-12.2061,0.0,1.0
-0.0174276,0.794037,-0.885578,0.915215,0.0,1.0
-1.14643,9.45094,4.11948,-1.08459,0.0,1.0
-0.301998,2.91076,0.67652,1.45716,0.0,0.0
-0.893255,-0.479344,-0.147093,5.57674,0.0,0.0
1.76202,-2.63535,0.225593,3.02171,0.0,0.0
1.65937,-2.7043,-4.37709,-2.00215,0.0,0.0
4.34589,-3.6065,1.66894,-4.73402,0.0,1.0
-10.6543,1.07728,-1.9503,1.04737,0.0,0.0
8.11811,3.95928,-3.24674,-0.255495,0.0,1.0
1.33718,-0.838678,1.08089,-3.15685,0.0,1.0
3.88734,-0.496963,1.02912,-1.97571,0.0,0.0
-3.53669,0.696611,2.93433,4.21289,0.0,1.0
6.4165,-3.5711,-0.152263,6.63287,0.0,1.0
-4.6901,7.27329,-2.50853,-1.78265,0.0,0.0
0.137927,1.56589,-1.22486,1.6983,0.0,0.0
3.01186,-1.87665,4.12507,0.488672,0.0,1.0
1.09169,-2.00622,-2.39457,0.976173,0.0,1.0
-7.06966,-2.8566,2.01827,7.15642,0.0,1.0
-4.48049,-2.35701,5.83344,1.83087,0.0,1.0
-0.644345,2.64045,-2.80226,-1.82652,0.0,1.0
2.79279,1.86325,-0.247664,0.286561,0.0,0.0
-2.0571,2.18337,-4.70203,1.25678,0.0,0.0
-0.0589608,2.34831,-0.250599,0.855732,0.0,0.0
0.742953,4.34587,-0.298862,2.57547,0.0,1.0
-1.24822,0.929874,-5.60631,-1.35376,0.0,1.0
3.21325,-3.91658,-0.849362,2.36015,0.0,0.0
-6.41356,4.4252,0.890131,-4.19522,0.0,0.0
-0.522267,8.5972,-0.512055,2.12471,0.0,1.0
-2.52104,-2.37234,2.1266,-6.26591,0.0,1.0
8.19096,4.1409,-4.77003,6.38339,0.0,0.0
-1.89955,1.24878,0.0132491,2.36056,0.0,1.0
-18.4125,-4.60065,-5.30456,-2.50143,0.0,0.0
0.520859,0.0988999,-0.852871,2.8285,0.0,1.0
